"","curve1","curve2","curve3","curve4"
"2906",0,0,1,0
"2907",1,1,1,1
"2908",0,0,1,0
"2909",1,0.993597497296031,0.441359639884662,0.997514475405571
"2910",1,0,0,0
"2911",1,0,0,0
"2912",1,1,0,1
"2913",1,0.875539394695289,0,0.657882911059512
"2914",1,0.989023152148348,0,0
"2915",0,0,1,0
"2916",1,0,0,0
"2917",0,0,1,0
"2918",0,0,0,1
"2919",1,1,1,1
"2920",0,0,1,0
"2921",1,0.969593621598408,0,0.667969370421579
"2922",1,0,0,0
"2923",1,1,0.530388316261281,1
"2924",0,0,0,1
"2925",0,0,1,0
"2926",0.907054136229069,0.933187863610569,0,1
"2927",0.911774715846844,0.938373089400718,0,1
"2928",0,0,1,0
"2929",0,0,0,1
"2930",0,0,1,0
"2931",0,0,0,1
"2932",0.48003778069039,0.479516444834607,1,0.486240763889206
"2933",1,0,0,0
"2934",1,1,1,1
"2935",1,0,0,0
"2936",1,0.695109331244591,0,0
"2937",1,1,1,1
"2938",1,0,0,0
"2939",1,1,1,1
"2940",1,0.923166271810381,0,0
"2941",0,0,1,0
"2942",0.949094353303076,1,0,0
"2943",1,0,0,0
"2944",0,0,1,0
"2945",1,0.869103646156658,0,0
"2946",0,0,1,0
"2947",1,0,0,0
"2948",1,0,0,0
"2949",0.446045734522274,1,0,0
"2950",0,0,1,0
"2951",1,0,0,0
"2952",1,0,0,0
"2953",1,0.895670862924558,0,0
"2954",0,1,0,0
"2955",0,0,0,1
"2956",1,0,0,0
"2957",0.550044728173832,0.546919189203045,0.553188131981414,1
"2958",0.861398436632638,1,0,0
"2959",0.442132990840244,0.441677320374256,1,0.451873278012278
"2960",0,0,0,1
"2961",1,0,0,0
"2962",0,0,1,0
"2963",1,0.115403855521197,0,0
"2964",1,0,0,0
"2965",0,0,1,0
"2966",1,1,1,1
"2967",1,1,1,1
"2968",1,1,1,1
"2969",0,0,0,1
"2970",0.879208555861017,0.916092234308432,0,1
"2971",1,1,0,1
"2972",1,0,0,0
"2973",1,0,0,0
"2974",1,1,1,1
"2975",1,1,1,1
"2976",0,0,1,0
"2977",1,1,0,0.895948009648319
"2978",0,0,1,0
"2979",0,1,0,0
"2980",0,0,0,1
"2981",0,0,1,0
"2982",1,0.980811923328959,0,0
"2983",0.971725994792748,1,0,0
"2984",0,0,0,1
"2985",0,0,1,0
"2986",1,1,1,1
"2987",1,1,1,1
"2988",1,1,1,1
"2989",1,1,1,1
"2990",0,0,1,0
"2991",1,1,1,1
"2992",1,1,0,1
"2993",1,0,0,0
"2994",0,0,0,1
"2995",1,1,1,1
"2996",0,0,1,0
"2997",1,0.985622064735715,0,0.997790489219807
"2998",0.492927590304335,1,0,0
"2999",1,0.689117773665164,0,0
"3000",1,0,0,0
"3001",0,0,1,0
"3002",1,0,0,0
"3003",0,0,1,0
"3004",1,0.352453493967475,0,0
"3005",1,1,0,1
"3006",0,0,1,0
"3007",0,0,0,1
"3008",0.965964450772465,1,0,0.939231462888761
"3009",0,0,1,0
"3010",0.998910470325676,1,0,0
"3011",1,1,1,1
"3012",0,0,0,1
"3013",0,0,0,1
"3014",1,1,0.485094160898385,1
"3015",1,1,1,1
"3016",1,1,0,0
"3017",0,1,0,0
"3018",1,0.964528697867877,0,0.541543781874004
"3019",1,1,1,1
"3020",1,0,0,0
"3021",0,0,1,0
"3022",1,0.993330936917002,0,0.803772792387615
"3023",0.800675755392858,1,0,0
"3024",0.382728543923186,1,0,0
"3025",0,0,0,1
"3026",1,1,0,1
"3027",1,1,1,1
"3028",0,0,1,0
"3029",0,1,0,0
"3030",1,1,0,0
"3031",0,0,1,0
"3032",1,0,0,0
"3033",0,0,0,1
"3034",1,0,0,0
"3035",1,0.119528801678226,0,0
"3036",0.918652364789597,1,0,0.977278058263647
"3037",1,1,1,1
"3038",0.563914817670305,1,0,0
"3039",1,0,0,0
"3040",1,0,0,0
"3041",1,0,0,0
"3042",1,1,0.698403954218966,1
"3043",0.931104498477534,0.930645364107617,1,0.935493857526113
"3044",1,1,0.41463502279934,1
"3045",1,0,0,0
"3046",0.492382935220228,1,0,0
"3047",0,0,1,0
"3048",1,1,0,1
"3049",0.647556806200546,1,0,0
"3050",1,0,0,0
"3051",0.923170107648331,0.95216317949462,0,1
"3052",0,0,0,1
"3053",0,0,1,0
"3054",1,0.155606372513188,0,0
"3055",0,0,1,0
"3056",1,0,0,0
"3057",1,1,1,1
"3058",0,0,0,1
"3059",1,1,0.398965862335952,1
"3060",0,0,1,0
"3061",1,1,0,1
"3062",1,0,0,0
"3063",1,0,0,0
"3064",0,1,0,0
"3065",0.28179636761235,1,0,0
"3066",0,0,1,0
"3067",0,0,1,0
"3068",0,1,0,0
"3069",1,1,1,1
"3070",1,0,0,0
"3071",1,1,1,1
"3072",0,0,0,1
"3073",0,0,0,1
"3074",1,0,0,0
"3075",1,1,1,1
"3076",0.997706549205185,0.99285508045794,0.620120795490632,1
"3077",0,0,1,0
"3078",0,0,1,0
"3079",0.847377106175288,0.857482313387333,0,1
"3080",0,1,0,0
"3081",0.977843585873505,1,0,0
"3082",1,0,0,0
"3083",0,0,1,0
"3084",0.628231627966297,1,0,0
"3085",1,0.999281347784684,0.977480899606904,0.999039237788498
"3086",1,1,0,0.699410520636059
"3087",1,0,0,0
"3088",0.966079163937164,0.929464772718038,0,1
"3089",0,0,1,0
"3090",1,1,0.582579936279347,1
"3091",0,0,0,1
"3092",0,1,0,0
"3093",0.544179903528409,0.542456163965668,1,0.55033715607129
"3094",0,1,0,0
"3095",0.827574644817185,0.871152412518045,0,1
"3096",0,0,0,1
"3097",0.96471778132001,0.945779159581187,0,1
"3098",1,0.594866819971556,0,0
"3099",0,0,1,0
"3100",0,0,0,1
"3101",1,1,1,1
"3102",1,1,0,1
"3103",1,0,0,0
"3104",1,1,0.906362013657452,1
"3105",0,0,1,0
"3106",0,1,0,0
"3107",0,0,1,0
"3108",1,1,0,1
"3109",1,0,0,0
"3110",1,0,0,0
"3111",0,0,1,0
"3112",1,1,1,1
"3113",1,0.956296975610711,0,0
"3114",0.826348441953859,0.883755967788769,0,1
"3115",0.948797507010046,1,0,0
"3116",1,0,0,0
"3117",1,1,1,1
"3118",1,0.81095228063293,0,0
"3119",1,0,0,0
"3120",1,0,0,0
"3121",0,0,1,0
"3122",0.44562468354402,1,0,0
"3123",1,0.445265116885982,0,0
"3124",1,0.959838311481335,0,0
"3125",1,1,1,1
"3126",0,0,0,1
"3127",1,0,0,0
"3128",1,1,0.316422715525694,1
"3129",1,1,1,1
"3130",0,0,1,0
"3131",0,0,1,0
"3132",1,0,0,0
"3133",0.796334420363195,1,0,0
"3134",1,0.42197192695576,0,0
"3135",1,1,1,1
"3136",1,0.969625148008602,0,0.721362470933225
"3137",1,0,0,0
"3138",1,0,0,0
"3139",1,0.57781020057386,0,0
"3140",1,0.990656701995577,0,0
"3141",1,0.974276454402921,0,0
"3142",1,1,1,1
"3143",0,1,0,0
"3144",0.980269046009919,0.978088537686538,0.869614459760584,1
"3145",0.902839866009217,0.934822861322648,0,1
"3146",0,0,1,0
"3147",0,0,1,0
"3148",0,0,1,0
"3149",0,0,1,0
"3150",1,0.974023281363156,0,0
"3151",0,0,1,0
"3152",1,1,0,0.726598123466784
"3153",0,0,0,1
"3154",1,1,1,1
"3155",1,1,1,1
"3156",0,0,1,0
"3157",1,0,0,0
"3158",1,1,1,1
"3159",1,1,1,1
"3160",1,0.245272972440867,0,0
"3161",1,0,0,0
"3162",1,0,0,0
"3163",0.90941040787534,1,0,0
"3164",0,0,1,0
"3165",0,0,1,0
"3166",1,0.973907793080373,0,0.794117932281962
"3167",1,0.622450681982717,0,0.345301698284302
"3168",1,0,0,0
"3169",1,1,0,1
"3170",1,0,0,0
"3171",1,0.864130627387358,0,0
"3172",0,0,0,1
"3173",1,0,0,0
"3174",1,0.959243863146784,0,0
"3175",1,0,0,0
"3176",0,0,0,1
"3177",0,0,1,0
"3178",0,0,1,0
"3179",0,1,0,0
"3180",0,0,1,0
"3181",0.993883776959933,1,0,0.944396725878243
"3182",0.27784049974613,1,0,0
"3183",1,0,0,0
"3184",0,0,1,0
"3185",0.995115660932715,0.994992665691598,1,0.9943771390508
"3186",1,0,0,0
"3187",0,0,1,0
"3188",1,1,0,1
"3189",0,0,0,1
"3190",0.713793845075108,1,0,0
"3191",1,1,1,1
"3192",1,1,0,1
"3193",0.833715516138149,0.879679514998179,0,1
"3194",0,0,0,1
"3195",0.90344709847264,0.931997683093168,0,1
"3196",1,0,0,0
"3197",0,0,1,0
"3198",1,0.825608896544533,0,0
"3199",1,1,0,0.887038931041232
"3200",1,0,0,0
"3201",1,1,0.397245872150162,1
"3202",1,1,1,1
"3203",0.862052239391222,0.860731201013991,1,0.865363544232657
"3204",0,1,0,0
"3205",1,0,0,0
"3206",0,0,1,0
"3207",1,0.421333178626615,0,0
"3208",1,1,1,1
"3209",1,1,1,1
"3210",0,0,0,1
"3211",0.97610822650965,0.976754824686587,0.828674546044722,1
"3212",1,1,1,1
"3213",0,0,1,0
"3214",1,0.974692487012581,0,0
"3215",1,1,0.728080803379793,1
"3216",0,0,0,1
"3217",0,0,1,0
"3218",1,0,0,0
"3219",0,1,0,0
"3220",1,0,0,0
"3221",1,0,0,0
"3222",1,1,1,1
"3223",0,0,0,1
"3224",0,0,0,1
"3225",1,0,0,0
"3226",0,0,1,0
"3227",1,1,1,1
"3228",1,1,0,1
"3229",1,0.891862084346158,0,0
"3230",1,1,0,1
"3231",0,0,1,0
"3232",1,0.194965708403649,0,0
"3233",0,1,0,0
"3234",0,1,0,0
"3235",0,0,0,1
"3236",0,0,1,0
"3237",0,1,0,0
"3238",1,1,1,1
"3239",1,0.593407387677101,0,0
"3240",1,1,0,1
"3241",1,1,0.254127871203043,1
"3242",1,1,0,1
"3243",1,0,0,0
"3244",0,0,0,1
"3245",0,0,1,0
"3246",1,1,1,1
"3247",0,0,1,0
"3248",0,0,0,1
"3249",0,1,0,0
"3250",1,0,0,0
"3251",1,0.762425013283328,0,0
"3252",0,0,0,1
"3253",0,0,0,1
"3254",0,0,0,1
"3255",0,0,1,0
"3256",1,1,1,1
"3257",1,1,0,1
"3258",1,1,0.295593101503773,1
"3259",1,1,1,1
"3260",1,0,0,0
"3261",1,0,0,0
"3262",0.398185872604322,1,0,0
"3263",0,0,1,0
"3264",1,1,0,1
"3265",0,0,1,0
"3266",0,0,1,0
"3267",1,0,0,0
"3268",0,0,1,0
"3269",1,0,0,0
"3270",1,0.571874526861827,0,0
"3271",0,0,1,0
"3272",1,1,0,1
"3273",0,0,0,1
"3274",1,0,0,0
"3275",0,0,0,1
"3276",1,1,0,0.777000441525581
"3277",0.583247509065109,1,0,0
"3278",1,0,0,0
"3279",1,0,0,0
"3280",1,0.984827458300301,0,0.787658064300518
"3281",1,0,0,0
"3282",1,1,1,1
"3283",1,0,0,0
"3284",0,0,1,0
"3285",1,0,0,0
"3286",1,0,0,0
"3287",0,1,0,0
"3288",1,0,0,0
"3289",1,0.992033703035488,0,0
"3290",1,0.99577726617898,0,0
"3291",1,1,0,1
"3292",1,1,1,1
"3293",0,1,0,0
"3294",1,1,0,1
"3295",0.946807752689792,0.954184390236686,0,1
"3296",1,1,1,1
"3297",0,0,1,0
"3298",1,0,0,0
"3299",1,0,0,0
"3300",1,0,0,0
"3301",0.866432955407248,0.920211153581691,0,1
"3302",0,0,1,0
"3303",1,0,0,0
"3304",1,0,0,0
"3305",1,0,0,0
"3306",0,1,0,0
"3307",1,1,1,1
"3308",1,0,0,0
"3309",1,1,1,1
"3310",1,0.961137313285214,0,0
"3311",1,0.549501073288001,0,0
"3312",1,1,1,1
"3313",1,1,0.654907940549896,1
"3314",0.592200444763277,1,0,0
"3315",0.989543928520183,0.990804445794181,0.679472102828023,1
"3316",1,0.976601528590949,0,0
"3317",0.728781128773685,1,0,0
"3318",1,1,0,1
"3319",1,0.415455175549599,0,0
"3320",1,0,0,0
"3321",1,0.993516856485215,0,0.853133476937522
"3322",1,1,1,1
"3323",0,0,0,1
"3324",0,0,0,1
"3325",0.999919939173111,1,0.999759819334613,0.999839878951061
"3326",1,0.989311438825963,0,0
"3327",1,1,1,1
"3328",0,0,1,0
"3329",0.829403226269943,1,0,0.581782483176292
"3330",0,0,1,0
"3331",1,1,0,1
"3332",1,1,0,0.59247370577927
"3333",1,1,1,1
"3334",1,1,0.273976577788289,1
"3335",1,0,0,0
"3336",0.908969167672676,0.963357707180583,0,1
"3337",0,0,1,0
"3338",0,0,1,0
"3339",1,1,0,1
"3340",0,1,0,0
"3341",1,1,1,1
"3342",1,1,0.673939564072055,1
"3343",1,0,0,0
"3344",0,1,0,0
"3345",0.935333625985299,0.941268505615666,0.384640502419916,1
"3346",0,0,1,0
"3347",0,0,1,0
"3348",1,0,0,0
"3349",0,0,1,0
"3350",1,0,0,0
"3351",0.841753065233485,0.885790460469375,0,1
"3352",0,1,0,0
"3353",1,1,0,1
"3354",1,1,1,1
"3355",1,0,0,0
"3356",0,0,1,0
"3357",1,0.111124067645115,0,0
"3358",1,0,0,0
"3359",0,0,1,0
"3360",1,0,0,0
"3361",1,0,0,0
"3362",1,0.996285349430937,0,0
"3363",0,1,0,0
"3364",1,0.90650346474526,0,0
"3365",0,0,1,0
"3366",1,1,0.769414366092178,1
"3367",0,1,0,0
"3368",0,0,0,1
"3369",1,1,1,1
"3370",0.869232551804884,0.923759649571447,0,1
"3371",1,1,0,1
"3372",0,1,0,0
"3373",1,1,1,1
"3374",0.991458102913321,1,0,0
"3375",0,0,0,1
"3376",1,0,0,0
"3377",0,0,1,0
"3378",1,1,0,1
"3379",1,0,0,0
"3380",1,1,1,1
"3381",1,0.391084805707369,0,0
"3382",1,0,0,0
"3383",1,1,0,1
"3384",0,0,1,0
"3385",0.866458283493802,0.914209203454776,0,1
"3386",0.698358704997258,0.69624171374523,1,0.708678268706608
"3387",0.830219233973906,0.892324061114242,0,1
"3388",1,1,1,1
"3389",1,1,0,0.801575730158534
"3390",0,0,1,0
"3391",0,0,1,0
"3392",0,0,0,1
"3393",0,0,1,0
"3394",0,0,1,0
"3395",0.949089700543806,1,0,0
"3396",1,0,0,0
"3397",1,0,0,0
"3398",0,0,1,0
"3399",1,1,0,1
"3400",1,1,0,0.833756172036191
"3401",0.972377713774317,1,0,0
"3402",1,0,0,0
"3403",1,0,0,0
"3404",0.481607362478705,1,0,0
"3405",1,0,0,0
"3406",1,1,1,1
"3407",0.995377921391814,0.989372037060411,0.740013205612731,1
"3408",1,0,0,0
"3409",0.767722684566459,1,0,0
"3410",0.831661755759219,0.884435980484035,0,1
"3411",0.874465957302625,0.848068801252104,0,1
"3412",1,1,1,1
"3413",1,0.847901304095701,0,0
"3414",1,0,0,0
"3415",1,0,0,0
"3416",0.974097130912941,0.973358106179954,0.393694112581937,1
"3417",1,0,0,0
"3418",1,1,1,1
"3419",1,1,0,0
"3420",0,0,1,0
"3421",1,1,0,1
"3422",0,0,0,1
"3423",0,0,1,0
"3424",1,0,0,0
"3425",1,0.110940055637422,0,0
"3426",0.970953397538486,0.970643141177675,1,0.972441953871295
"3427",0,0,1,0
"3428",1,1,1,1
"3429",0,0,0,1
"3430",1,1,1,1
"3431",0,0,1,0
"3432",0,0,0,1
"3433",0,0,1,0
"3434",0,0,1,0
"3435",0,0,1,0
"3436",1,1,0.303085882965161,1
"3437",0,0,0,1
"3438",1,1,0,1
"3439",1,0.980623663532962,0,0.826473285539115
"3440",1,1,0,1
"3441",0,0,1,0
"3442",1,1,1,1
"3443",0.952146020824201,1,0,0
"3444",0,0,0,1
"3445",0,0,1,0
"3446",0,0,1,0
"3447",1,0.431124227278773,0,0
"3448",1,0,0,0
"3449",1,1,0,0.855800978421661
"3450",1,1,0,1
"3451",1,1,0,1
"3452",1,0,0,0
"3453",1,1,0,1
"3454",0,0,1,0
"3455",0.883375280726706,1,0,0
"3456",0,0,1,0
"3457",1,1,1,1
"3458",1,0,0,0
"3459",1,0,0,0
"3460",1,0,0,0
"3461",1,0,0,0
"3462",1,1,0,1
"3463",1,0,0,0
"3464",1,1,0,1
"3465",0,0,0,1
"3466",0.850588616036254,1,0,0
"3467",1,0,0,0
"3468",0,0,1,0
"3469",1,0.644158858058643,0,0
"3470",1,0,0,0
"3471",1,1,1,1
"3472",0,1,0,0
"3473",0,0,1,0
"3474",1,0,0,0
"3475",1,0.835420834848468,0,0.731829765341439
"3476",1,0,0,0
"3477",1,1,0,1
"3478",0,0,1,0
"3479",1,1,1,1
"3480",0,0,0,1
"3481",1,1,0,1
"3482",0,0,1,0
"3483",1,1,1,1
"3484",0,0,0,1
"3485",0,0,1,0
"3486",1,1,1,1
"3487",1,0,0,0
"3488",1,0.960782006804207,0,0
"3489",0,0,1,0
"3490",0,0,1,0
"3491",1,0,0,0
"3492",0.967262307685588,0.965305079427302,1,0.991948798318771
"3493",0,0,0,1
"3494",0,0,1,0
"3495",1,0,0,0
"3496",0,0,0,1
"3497",1,0.204581214141733,0,0
"3498",1,0,0,0
"3499",0.203573890363417,0.202890860208845,0,1
"3500",1,1,1,1
"3501",0,0,1,0
"3502",0,0,1,0
"3503",0,0,1,0
"3504",1,1,1,1
"3505",1,1,1,1
"3506",1,0,0,0
"3507",1,1,1,1
"3508",1,1,1,1
"3509",1,0,0,0
"3510",0,0,0,1
"3511",0,1,0,0
"3512",0,0,1,0
"3513",1,1,0,1
"3514",0,1,0,0
"3515",1,1,1,1
"3516",1,1,0.531958229281869,1
"3517",1,0.942139979769101,0,0
"3518",0,0,1,0
"3519",1,0,0,0
"3520",0.875079005182331,0.926540776073024,0,1
"3521",0.830695337414309,1,0,0
"3522",1,0.24467287751646,0,0
"3523",1,1,0,1
"3524",0,0,1,0
"3525",1,0,0,0
"3526",1,1,0,1
"3527",0.803818115729813,1,0,0
"3528",1,0.138735411183993,0,0
"3529",1,0.998866857998634,0.547156889984251,0.990628710235471
"3530",0.945389416068704,1,0,0.993674656231906
"3531",1,1,1,1
"3532",0,1,0,0
"3533",1,1,0.755916467812404,1
"3534",1,1,1,1
"3535",1,0.559807068332243,0,0
"3536",1,0,0,0
"3537",0,0,0,1
"3538",0,1,0,0
"3539",0,0,1,0
"3540",0,1,0,0
"3541",1,1,1,1
"3542",1,0,0,0
"3543",1,1,0.836158592986195,1
"3544",0,0,1,0
"3545",0.97371274892513,1,0,0
"3546",1,0.873806803920771,0,0.764606278776635
"3547",1,0.233534271103575,0,0
"3548",0,0,1,0
"3549",0.983944775419837,0.96930569402635,0,1
"3550",1,1,0,0.857451473687362
"3551",1,1,0,0.837740903034578
"3552",0.996504631349681,1,0,0
"3553",0,0,1,0
"3554",1,0.925580178077748,0,0
"3555",0,1,0,0
"3556",1,0,0,0
"3557",1,0,0,0
"3558",1,1,0,1
"3559",1,1,1,1
"3560",0,0,1,0
"3561",1,0,0,0
"3562",0,0,1,0
"3563",0,0,0,1
"3564",0,0,0,1
"3565",0.970511113730846,1,0,0
"3566",1,1,1,1
"3567",0,0,1,0
"3568",1,1,1,1
"3569",1,0.989311125136901,0.25831850300698,0.978616643956941
"3570",1,0,0,0
"3571",1,0,0,0
"3572",0,0,1,0
"3573",1,1,1,1
"3574",0,0,0,1
"3575",1,1,0,1
"3576",1,0,0,0
"3577",0,0,1,0
"3578",1,0,0,0
"3579",0,0,1,0
"3580",0.999283668111055,0.998051632100108,0.956650928680892,1
"3581",1,0.253515663668044,0,0
"3582",0,1,0,0
"3583",0,1,0,0
"3584",0.929529768742474,1,0,0
"3585",0,0,1,0
"3586",0,1,0,0
"3587",0,1,0,0
"3588",1,1,1,1
"3589",1,0.801090866350815,0,0.377673816672315
"3590",1,1,0,0.795655430790502
"3591",0.791083658936029,0.828912793633033,0,1
"3592",1,1,0,1
"3593",1,1,1,1
"3594",0,0,1,0
"3595",0,1,0,0
"3596",1,0,0,0
"3597",1,1,0.247096047010075,1
"3598",0,0,1,0
"3599",1,1,1,1
"3600",1,1,0.759113434647319,1
"3601",0,0,0,1
"3602",0.979836521891242,0.979032457462848,0.957269880517101,1
"3603",0,0,0,1
"3604",1,1,1,1
"3605",0.94611985373718,1,0,0.969075724903266
"3606",0,0,1,0
"3607",0,1,0,0
"3608",1,1,0.699424307326769,1
"3609",0.940766104030547,0.940568482917885,1,0.943964454167398
"3610",0,0,1,0
"3611",1,1,1,1
"3612",1,1,1,1
"3613",1,0.999936137529932,0.998080777997485,0.999791424109033
"3614",0,1,0,0
"3615",0,0,0,1
"3616",1,0.968338444280674,0,0.701501557656182
"3617",0,0,1,0
"3618",1,0,0,0
"3619",1,1,1,1
"3620",0.689677680936815,1,0,0
"3621",0,0,1,0
"3622",0.624668162489778,1,0,0
"3623",1,0,0,0
"3624",1,0.969783217696423,0,0
"3625",0.817045244366609,0.868779951222749,0,1
"3626",1,0,0,0
"3627",0,0,1,0
"3628",0,1,0,0
"3629",1,0,0,0
"3630",0,0,1,0
"3631",0.973771467709976,1,0,0
"3632",0,0,0,1
"3633",1,0,0,0
"3634",1,0,0,0
"3635",1,0,0,0
"3636",1,1,1,1
"3637",1,0,0,0
"3638",1,1,0,1
"3639",1,0,0,0
"3640",1,0.970032755221561,0,0.788260976270432
"3641",1,0.895182959798898,0,0
"3642",1,0,0,0
"3643",1,0.806351339227766,0,0
"3644",0.928804095467381,0.922874583022916,0,1
"3645",1,1,1,1
"3646",0.992135970193395,1,0,0
"3647",1,0,0,0
"3648",0,0,1,0
"3649",1,1,0,1
"3650",1,1,1,1
"3651",0,0,1,0
"3652",1,1,0.764601985938147,1
"3653",1,1,0,0.599777931696635
"3654",1,0,0,0
"3655",1,0,0,0
"3656",1,0,0,0
"3657",1,1,0,1
"3658",0,0,1,0
"3659",0,0,1,0
"3660",0,0,1,0
"3661",0,0,1,0
"3662",1,0,0,0
"3663",0.87850274183576,0.906379324758028,0,1
"3664",1,1,0.407715058044312,1
"3665",1,1,1,1
"3666",0,0,1,0
"3667",1,0.591679699770173,0,0
"3668",0,0,0,1
"3669",1,0,0,0
"3670",1,1,1,1
"3671",1,0,0,0
"3672",0.994243050919357,0.994079726802989,1,0.993916420346723
"3673",0,0,0,1
"3674",1,1,1,1
"3675",0,0,1,0
"3676",0.96062076488977,1,0,0.889500040443636
"3677",0,0,0,1
"3678",0,0,0,1
"3679",1,0,0,0
"3680",0.526646881841527,1,0,0
"3681",1,1,1,1
"3682",1,1,1,1
"3683",0.922387682130254,1,0,0
"3684",1,1,0.500131431543016,1
"3685",0,1,0,0
"3686",0,1,0,0
"3687",1,0.955969280801659,0,0.71856070058698
"3688",0,0,0,1
"3689",0,1,0,0
"3690",0,0,0,1
"3691",1,0.909687499530182,0,0
"3692",0,0,0,1
"3693",0,0,1,0
"3694",0,0,1,0
"3695",0,0,0,1
"3696",1,0,0,0
"3697",1,0,0,0
"3698",0.924413871363872,1,0,0
"3699",1,0.963160299073451,0,0
"3700",1,0.578920397573428,0,0
"3701",1,0.970952994787728,0,0.916653161078862
"3702",0,1,0,0
"3703",0,0,1,0
"3704",1,1,0.802040744222693,1
"3705",1,1,0.357990420795602,1
"3706",1,1,0,1
"3707",1,0,0,0
"3708",0,0,0,1
"3709",1,1,1,1
"3710",1,0,0,0
"3711",0.901127494219154,1,0,0
"3712",1,0.701020214752776,0,0.236130329348086
"3713",0.632698650601078,1,0,0
"3714",1,1,0,1
"3715",0.880972615919623,0.915308482623081,0,1
"3716",1,1,0,1
"3717",0,0,1,0
"3718",0,0,1,0
"3719",1,0.931285220140614,0,0
"3720",1,1,0,1
"3721",0.880152947195013,1,0,0
"3722",0,0,1,0
"3723",1,1,0.780208815015896,1
"3724",0,0,1,0
"3725",0,0,1,0
"3726",1,1,0,1
"3727",1,1,1,1
"3728",1,1,1,1
"3729",0,0,0,1
"3730",1,1,1,1
"3731",0.992335351326758,0.992270351234566,1,0.993062929057304
"3732",1,0,0,0
"3733",0,1,0,0
"3734",1,1,0,1
"3735",1,1,0,1
"3736",0,0,0,1
"3737",1,0,0,0
"3738",0,0,1,0
"3739",1,0,0,0
"3740",1,0.122030840434368,0,0
"3741",1,0.46723983178717,0,0
"3742",0.969025517658745,0.968247964381197,1,0.973788529285926
"3743",0,0,0,1
"3744",0.999787790275371,1,0.998515004053169,0.999575614601141
"3745",0.939498311572554,1,0,0
"3746",1,0,0,0
"3747",1,0,0,0
"3748",1,0,0,0
"3749",0,0,1,0
"3750",1,0.650044875765847,0,0
"3751",1,0,0,0
"3752",0.580237165130391,1,0,0
"3753",0,0,1,0
"3754",1,0,0,0
"3755",1,0,0,0
"3756",0,0,1,0
"3757",0,1,0,0
"3758",1,1,0,1
"3759",0,0,1,0
"3760",1,1,0,1
"3761",1,1,1,1
"3762",1,0,0,0
"3763",0,0,1,0
"3764",1,0,0,0
"3765",1,0,0,0
"3766",1,1,0,0.838707372065448
"3767",1,1,0,0.878287588186976
"3768",1,1,1,1
"3769",1,0,0,0
"3770",1,0,0,0
"3771",0.914923784251299,0.961310177847344,0,1
"3772",1,1,1,1
"3773",1,0.363729636878972,0,0
"3774",0,0,1,0
"3775",0,0,1,0
"3776",1,0.946194220927255,0,0
"3777",1,1,1,1
"3778",1,1,0,1
"3779",1,0.956634579824149,0,0
"3780",1,0.495655391552684,0,0
"3781",1,0,0,0
"3782",1,0.889359328650253,0,0.564230822403496
"3783",1,0.180137565765949,0,0
"3784",1,1,1,1
"3785",1,0,0,0
"3786",1,1,0,0.784009416881164
"3787",0,0,1,0
"3788",1,0,0,0
"3789",0,0,0,1
"3790",1,1,0,0
"3791",1,1,1,1
"3792",0.975060066424072,1,0,0
"3793",0,0,1,0
"3794",0,0,1,0
"3795",0,0,1,0
"3796",1,0.800748091321189,0,0
"3797",1,1,1,1
"3798",0,0,1,0
"3799",0.623624226159513,1,0,0
"3800",1,1,0,1
"3801",1,1,1,1
"3802",1,1,0,0.5585023929945
"3803",1,1,0,1
"3804",1,0.996833372607317,0.752551567083158,0.998619849408618
"3805",0,0,1,0
"3806",1,0.99671724462729,0.826121317004307,0.996042015254318
"3807",1,1,1,1
"3808",0,0,1,0
"3809",0,0,1,0
"3810",0,0,0,1
"3811",1,0,0,0
"3812",1,0,0,0
"3813",1,1,0.787831486665858,1
"3814",0,0,1,0
"3815",1,1,0,1
"3816",1,0,0,0
"3817",1,1,0,0.571467159435557
"3818",0,0,1,0
"3819",1,1,1,1
"3820",1,1,0,0
"3821",1,1,0,1
"3822",1,0,0,0
"3823",0.903693943137369,0.872963035468302,0,1
"3824",0,0,0,1
"3825",1,0.972200846161908,0,0
"3826",1,0.768606303669819,0,0
"3827",1,1,0,0.726197073558853
"3828",0,0,1,0
"3829",1,1,1,1
"3830",1,1,0,1
"3831",1,1,0,1
"3832",1,1,1,1
"3833",1,0.966905900733064,0,0.602572863022825
"3834",1,0,0,0
"3835",1,1,1,1
"3836",1,1,0,0.844229390467211
"3837",0,0,1,0
"3838",1,1,0,1
"3839",1,1,1,1
"3840",0.98290325959231,0.982818606394084,0.791036430598286,1
"3841",0,0,1,0
"3842",1,0,0,0
"3843",1,1,1,1
"3844",1,0,0,0
"3845",0,0,1,0
"3846",0,0,0,1
"3847",0,1,0,0
"3848",1,0.55757578432515,0,0
"3849",0.668211882355783,1,0,0
"3850",0,0,1,0
"3851",1,0.990034615261504,0,0
"3852",1,0.979401969877592,0,0
"3853",0,0,1,0
"3854",1,1,0,1
"3855",0,0,0,1
"3856",0,0,1,0
"3857",1,0,0,0
"3858",0,0,0,1
"3859",1,1,0,1
"3860",0,0,0,1
"3861",0.974154234063627,1,0,0
"3862",1,1,0.8284434326328,1
"3863",1,0,0,0
"3864",0,0,1,0
"3865",1,1,0,1
"3866",1,1,0,1
"3867",1,0.47333447658699,0,0
"3868",0.990091439252963,1,0,0
